,Date,Annee,Mois,Jour,jour_sem,Code INSEE région,Consommation (MW),jour férié,Région,Température (°C),PERIODE,Prix
19713,2017-07-01,2017,7,1,5,76,78049.0,0,Occitanie,15.0,2017-07,16.8848
19714,2017-07-01,2017,7,1,5,84,142139.0,0,Auvergne-Rhône-Alpes,15.0,2017-07,16.8848
19715,2017-07-01,2017,7,1,5,93,94885.0,0,Provence-Alpes-Côte d'Azur,18.0,2017-07,16.8848
19716,2017-07-02,2017,7,2,6,11,136612.0,0,Île-de-France,16.0,2017-07,16.8848
19717,2017-07-02,2017,7,2,6,24,34953.0,0,Centre-Val de Loire,14.0,2017-07,16.8848
19718,2017-07-02,2017,7,2,6,27,41573.0,0,Bourgogne-Franche-Comté,16.0,2017-07,16.8848
19719,2017-07-02,2017,7,2,6,28,56549.0,0,Normandie,16.0,2017-07,16.8848
19720,2017-07-02,2017,7,2,6,32,104399.0,0,Hauts-de-France,16.0,2017-07,16.8848
19721,2017-07-02,2017,7,2,6,44,90871.0,0,Grand Est,15.0,2017-07,16.8848
19722,2017-07-02,2017,7,2,6,52,48902.0,0,Pays de la Loire,17.0,2017-07,16.8848
19723,2017-07-02,2017,7,2,6,53,39284.0,0,Bretagne,15.0,2017-07,16.8848
19724,2017-07-02,2017,7,2,6,75,85621.0,0,Nouvelle-Aquitaine,16.0,2017-07,16.8848
19725,2017-07-02,2017,7,2,6,76,74517.0,0,Occitanie,17.0,2017-07,16.8848
19726,2017-07-02,2017,7,2,6,84,134663.0,0,Auvergne-Rhône-Alpes,16.0,2017-07,16.8848
19727,2017-07-02,2017,7,2,6,93,90979.0,0,Provence-Alpes-Côte d'Azur,20.0,2017-07,16.8848
19728,2017-07-03,2017,7,3,0,11,160002.0,0,Île-de-France,18.0,2017-07,16.8848
19729,2017-07-03,2017,7,3,0,24,42490.0,0,Centre-Val de Loire,18.0,2017-07,16.8848
19730,2017-07-03,2017,7,3,0,27,51496.0,0,Bourgogne-Franche-Comté,19.0,2017-07,16.8848
19731,2017-07-03,2017,7,3,0,28,66069.0,0,Normandie,15.0,2017-07,16.8848
19732,2017-07-03,2017,7,3,0,32,121547.0,0,Hauts-de-France,15.0,2017-07,16.8848
19733,2017-07-03,2017,7,3,0,44,112326.0,0,Grand Est,18.0,2017-07,16.8848
19734,2017-07-03,2017,7,3,0,52,63420.0,0,Pays de la Loire,17.0,2017-07,16.8848
19735,2017-07-03,2017,7,3,0,53,49939.0,0,Bretagne,16.0,2017-07,16.8848
19736,2017-07-03,2017,7,3,0,75,99082.0,0,Nouvelle-Aquitaine,18.0,2017-07,16.8848
19737,2017-07-03,2017,7,3,0,76,86976.0,0,Occitanie,20.0,2017-07,16.8848
19738,2017-07-03,2017,7,3,0,84,159224.0,0,Auvergne-Rhône-Alpes,19.0,2017-07,16.8848
19739,2017-07-03,2017,7,3,0,93,101325.0,0,Provence-Alpes-Côte d'Azur,21.0,2017-07,16.8848
19740,2017-07-04,2017,7,4,1,11,165287.0,0,Île-de-France,20.0,2017-07,16.8848
19741,2017-07-04,2017,7,4,1,24,43974.0,0,Centre-Val de Loire,21.0,2017-07,16.8848
19742,2017-07-04,2017,7,4,1,27,54533.0,0,Bourgogne-Franche-Comté,21.0,2017-07,16.8848
19743,2017-07-04,2017,7,4,1,28,66721.0,0,Normandie,17.0,2017-07,16.8848
19744,2017-07-04,2017,7,4,1,32,126690.0,0,Hauts-de-France,17.0,2017-07,16.8848
19745,2017-07-04,2017,7,4,1,44,117938.0,0,Grand Est,20.0,2017-07,16.8848
19746,2017-07-04,2017,7,4,1,52,66744.0,0,Pays de la Loire,22.0,2017-07,16.8848
19747,2017-07-04,2017,7,4,1,53,52033.0,0,Bretagne,17.0,2017-07,16.8848
19748,2017-07-04,2017,7,4,1,75,102083.0,0,Nouvelle-Aquitaine,22.0,2017-07,16.8848
19749,2017-07-04,2017,7,4,1,76,91050.0,0,Occitanie,22.0,2017-07,16.8848
19750,2017-07-04,2017,7,4,1,84,165159.0,0,Auvergne-Rhône-Alpes,21.0,2017-07,16.8848
19751,2017-07-04,2017,7,4,1,93,102570.0,0,Provence-Alpes-Côte d'Azur,21.0,2017-07,16.8848
19752,2017-07-05,2017,7,5,2,11,169446.0,0,Île-de-France,24.0,2017-07,16.8848
19753,2017-07-05,2017,7,5,2,24,45220.0,0,Centre-Val de Loire,25.0,2017-07,16.8848
19754,2017-07-05,2017,7,5,2,27,55334.0,0,Bourgogne-Franche-Comté,23.0,2017-07,16.8848
19755,2017-07-05,2017,7,5,2,28,67416.0,0,Normandie,19.0,2017-07,16.8848
19756,2017-07-05,2017,7,5,2,32,127139.0,0,Hauts-de-France,20.0,2017-07,16.8848
19757,2017-07-05,2017,7,5,2,44,119267.0,0,Grand Est,22.0,2017-07,16.8848
19758,2017-07-05,2017,7,5,2,52,68533.0,0,Pays de la Loire,25.0,2017-07,16.8848
19759,2017-07-05,2017,7,5,2,53,52656.0,0,Bretagne,20.0,2017-07,16.8848
19760,2017-07-05,2017,7,5,2,75,105191.0,0,Nouvelle-Aquitaine,24.0,2017-07,16.8848
19761,2017-07-05,2017,7,5,2,76,91173.0,0,Occitanie,23.0,2017-07,16.8848
19762,2017-07-05,2017,7,5,2,84,169266.0,0,Auvergne-Rhône-Alpes,23.0,2017-07,16.8848
19763,2017-07-05,2017,7,5,2,93,103070.0,0,Provence-Alpes-Côte d'Azur,22.0,2017-07,16.8848
19764,2017-07-06,2017,7,6,3,11,173828.0,0,Île-de-France,26.0,2017-07,16.8848
19765,2017-07-06,2017,7,6,3,24,46665.0,0,Centre-Val de Loire,25.0,2017-07,16.8848
19766,2017-07-06,2017,7,6,3,27,56256.0,0,Bourgogne-Franche-Comté,24.0,2017-07,16.8848
19767,2017-07-06,2017,7,6,3,28,68082.0,0,Normandie,23.0,2017-07,16.8848
19768,2017-07-06,2017,7,6,3,32,128096.0,0,Hauts-de-France,22.0,2017-07,16.8848
19769,2017-07-06,2017,7,6,3,44,121967.0,0,Grand Est,25.0,2017-07,16.8848
19770,2017-07-06,2017,7,6,3,52,68858.0,0,Pays de la Loire,20.0,2017-07,16.8848
19771,2017-07-06,2017,7,6,3,53,53399.0,0,Bretagne,20.0,2017-07,16.8848
19772,2017-07-06,2017,7,6,3,75,106955.0,0,Nouvelle-Aquitaine,22.0,2017-07,16.8848
19773,2017-07-06,2017,7,6,3,76,93759.0,0,Occitanie,22.0,2017-07,16.8848
19774,2017-07-06,2017,7,6,3,84,170466.0,0,Auvergne-Rhône-Alpes,24.0,2017-07,16.8848
19775,2017-07-06,2017,7,6,3,93,103662.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19776,2017-07-07,2017,7,7,4,11,172011.0,0,Île-de-France,26.0,2017-07,16.8848
19777,2017-07-07,2017,7,7,4,24,46790.0,0,Centre-Val de Loire,25.0,2017-07,16.8848
19778,2017-07-07,2017,7,7,4,27,56013.0,0,Bourgogne-Franche-Comté,26.0,2017-07,16.8848
19779,2017-07-07,2017,7,7,4,28,66571.0,0,Normandie,20.0,2017-07,16.8848
19780,2017-07-07,2017,7,7,4,32,128264.0,0,Hauts-de-France,21.0,2017-07,16.8848
19781,2017-07-07,2017,7,7,4,44,121076.0,0,Grand Est,25.0,2017-07,16.8848
19782,2017-07-07,2017,7,7,4,52,68216.0,0,Pays de la Loire,24.0,2017-07,16.8848
19783,2017-07-07,2017,7,7,4,53,52200.0,0,Bretagne,18.0,2017-07,16.8848
19784,2017-07-07,2017,7,7,4,75,110334.0,0,Nouvelle-Aquitaine,24.0,2017-07,16.8848
19785,2017-07-07,2017,7,7,4,76,95306.0,0,Occitanie,25.0,2017-07,16.8848
19786,2017-07-07,2017,7,7,4,84,171982.0,0,Auvergne-Rhône-Alpes,26.0,2017-07,16.8848
19787,2017-07-07,2017,7,7,4,93,104708.0,0,Provence-Alpes-Côte d'Azur,25.0,2017-07,16.8848
19788,2017-07-08,2017,7,8,5,11,150055.0,0,Île-de-France,24.0,2017-07,16.8848
19789,2017-07-08,2017,7,8,5,24,40143.0,0,Centre-Val de Loire,24.0,2017-07,16.8848
19790,2017-07-08,2017,7,8,5,27,48101.0,0,Bourgogne-Franche-Comté,25.0,2017-07,16.8848
19791,2017-07-08,2017,7,8,5,28,59299.0,0,Normandie,19.0,2017-07,16.8848
19792,2017-07-08,2017,7,8,5,32,113241.0,0,Hauts-de-France,19.0,2017-07,16.8848
19793,2017-07-08,2017,7,8,5,44,105749.0,0,Grand Est,24.0,2017-07,16.8848
19794,2017-07-08,2017,7,8,5,52,56744.0,0,Pays de la Loire,25.0,2017-07,16.8848
19795,2017-07-08,2017,7,8,5,53,43966.0,0,Bretagne,19.0,2017-07,16.8848
19796,2017-07-08,2017,7,8,5,75,96935.0,0,Nouvelle-Aquitaine,22.0,2017-07,16.8848
19797,2017-07-08,2017,7,8,5,76,86920.0,0,Occitanie,23.0,2017-07,16.8848
19798,2017-07-08,2017,7,8,5,84,152986.0,0,Auvergne-Rhône-Alpes,25.0,2017-07,16.8848
19799,2017-07-08,2017,7,8,5,93,100855.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19800,2017-07-09,2017,7,9,6,11,142698.0,0,Île-de-France,22.0,2017-07,16.8848
19801,2017-07-09,2017,7,9,6,24,36460.0,0,Centre-Val de Loire,21.0,2017-07,16.8848
19802,2017-07-09,2017,7,9,6,27,42873.0,0,Bourgogne-Franche-Comté,20.0,2017-07,16.8848
19803,2017-07-09,2017,7,9,6,28,55351.0,0,Normandie,19.0,2017-07,16.8848
19804,2017-07-09,2017,7,9,6,32,103827.0,0,Hauts-de-France,20.0,2017-07,16.8848
19805,2017-07-09,2017,7,9,6,44,93456.0,0,Grand Est,22.0,2017-07,16.8848
19806,2017-07-09,2017,7,9,6,52,51123.0,0,Pays de la Loire,23.0,2017-07,16.8848
19807,2017-07-09,2017,7,9,6,53,39244.0,0,Bretagne,18.0,2017-07,16.8848
19808,2017-07-09,2017,7,9,6,75,87876.0,0,Nouvelle-Aquitaine,20.0,2017-07,16.8848
19809,2017-07-09,2017,7,9,6,76,78817.0,0,Occitanie,21.0,2017-07,16.8848
19810,2017-07-09,2017,7,9,6,84,139143.0,0,Auvergne-Rhône-Alpes,21.0,2017-07,16.8848
19811,2017-07-09,2017,7,9,6,93,95953.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19812,2017-07-10,2017,7,10,0,11,160327.0,0,Île-de-France,18.0,2017-07,16.8848
19813,2017-07-10,2017,7,10,0,24,42472.0,0,Centre-Val de Loire,18.0,2017-07,16.8848
19814,2017-07-10,2017,7,10,0,27,52382.0,0,Bourgogne-Franche-Comté,19.0,2017-07,16.8848
19815,2017-07-10,2017,7,10,0,28,64453.0,0,Normandie,17.0,2017-07,16.8848
19816,2017-07-10,2017,7,10,0,32,121277.0,0,Hauts-de-France,18.0,2017-07,16.8848
19817,2017-07-10,2017,7,10,0,44,111560.0,0,Grand Est,19.0,2017-07,16.8848
19818,2017-07-10,2017,7,10,0,52,64780.0,0,Pays de la Loire,18.0,2017-07,16.8848
19819,2017-07-10,2017,7,10,0,53,50107.0,0,Bretagne,17.0,2017-07,16.8848
19820,2017-07-10,2017,7,10,0,75,102224.0,0,Nouvelle-Aquitaine,18.0,2017-07,16.8848
19821,2017-07-10,2017,7,10,0,76,89772.0,0,Occitanie,20.0,2017-07,16.8848
19822,2017-07-10,2017,7,10,0,84,163308.0,0,Auvergne-Rhône-Alpes,20.0,2017-07,16.8848
19823,2017-07-10,2017,7,10,0,93,104698.0,0,Provence-Alpes-Côte d'Azur,23.0,2017-07,16.8848
19824,2017-07-11,2017,7,11,1,11,159568.0,0,Île-de-France,18.0,2017-07,16.8848
19825,2017-07-11,2017,7,11,1,24,43541.0,0,Centre-Val de Loire,18.0,2017-07,16.8848
19826,2017-07-11,2017,7,11,1,27,54192.0,0,Bourgogne-Franche-Comté,18.0,2017-07,16.8848
19827,2017-07-11,2017,7,11,1,28,66108.0,0,Normandie,17.0,2017-07,16.8848
19828,2017-07-11,2017,7,11,1,32,122566.0,0,Hauts-de-France,16.0,2017-07,16.8848
19829,2017-07-11,2017,7,11,1,44,115633.0,0,Grand Est,18.0,2017-07,16.8848
19830,2017-07-11,2017,7,11,1,52,66670.0,0,Pays de la Loire,17.0,2017-07,16.8848
19831,2017-07-11,2017,7,11,1,53,52442.0,0,Bretagne,16.0,2017-07,16.8848
19832,2017-07-11,2017,7,11,1,75,104711.0,0,Nouvelle-Aquitaine,18.0,2017-07,16.8848
19833,2017-07-11,2017,7,11,1,76,91866.0,0,Occitanie,20.0,2017-07,16.8848
19834,2017-07-11,2017,7,11,1,84,167423.0,0,Auvergne-Rhône-Alpes,20.0,2017-07,16.8848
19835,2017-07-11,2017,7,11,1,93,107014.0,0,Provence-Alpes-Côte d'Azur,22.0,2017-07,16.8848
19836,2017-07-12,2017,7,12,2,11,160352.0,0,Île-de-France,19.0,2017-07,16.8848
19837,2017-07-12,2017,7,12,2,24,44636.0,0,Centre-Val de Loire,18.0,2017-07,16.8848
19838,2017-07-12,2017,7,12,2,27,55152.0,0,Bourgogne-Franche-Comté,20.0,2017-07,16.8848
19839,2017-07-12,2017,7,12,2,28,66559.0,0,Normandie,17.0,2017-07,16.8848
19840,2017-07-12,2017,7,12,2,32,125727.0,0,Hauts-de-France,16.0,2017-07,16.8848
19841,2017-07-12,2017,7,12,2,44,117257.0,0,Grand Est,19.0,2017-07,16.8848
19842,2017-07-12,2017,7,12,2,52,66991.0,0,Pays de la Loire,18.0,2017-07,16.8848
19843,2017-07-12,2017,7,12,2,53,52698.0,0,Bretagne,16.0,2017-07,16.8848
19844,2017-07-12,2017,7,12,2,75,105264.0,0,Nouvelle-Aquitaine,18.0,2017-07,16.8848
19845,2017-07-12,2017,7,12,2,76,94572.0,0,Occitanie,21.0,2017-07,16.8848
19846,2017-07-12,2017,7,12,2,84,170090.0,0,Auvergne-Rhône-Alpes,21.0,2017-07,16.8848
19847,2017-07-12,2017,7,12,2,93,108981.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19848,2017-07-13,2017,7,13,3,11,156746.0,0,Île-de-France,19.0,2017-07,16.8848
19849,2017-07-13,2017,7,13,3,24,44421.0,0,Centre-Val de Loire,20.0,2017-07,16.8848
19850,2017-07-13,2017,7,13,3,27,54255.0,0,Bourgogne-Franche-Comté,20.0,2017-07,16.8848
19851,2017-07-13,2017,7,13,3,28,65713.0,0,Normandie,17.0,2017-07,16.8848
19852,2017-07-13,2017,7,13,3,32,122366.0,0,Hauts-de-France,16.0,2017-07,16.8848
19853,2017-07-13,2017,7,13,3,44,113419.0,0,Grand Est,18.0,2017-07,16.8848
19854,2017-07-13,2017,7,13,3,52,67050.0,0,Pays de la Loire,18.0,2017-07,16.8848
19855,2017-07-13,2017,7,13,3,53,52395.0,0,Bretagne,17.0,2017-07,16.8848
19856,2017-07-13,2017,7,13,3,75,105368.0,0,Nouvelle-Aquitaine,18.0,2017-07,16.8848
19857,2017-07-13,2017,7,13,3,76,93889.0,0,Occitanie,21.0,2017-07,16.8848
19858,2017-07-13,2017,7,13,3,84,167348.0,0,Auvergne-Rhône-Alpes,21.0,2017-07,16.8848
19859,2017-07-13,2017,7,13,3,93,108014.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19860,2017-07-14,2017,7,14,4,11,135978.0,1,Île-de-France,18.0,2017-07,16.8848
19861,2017-07-14,2017,7,14,4,24,37844.0,1,Centre-Val de Loire,19.0,2017-07,16.8848
19862,2017-07-14,2017,7,14,4,27,44837.0,1,Bourgogne-Franche-Comté,20.0,2017-07,16.8848
19863,2017-07-14,2017,7,14,4,28,56833.0,1,Normandie,15.0,2017-07,16.8848
19864,2017-07-14,2017,7,14,4,32,106763.0,1,Hauts-de-France,16.0,2017-07,16.8848
19865,2017-07-14,2017,7,14,4,44,95236.0,1,Grand Est,18.0,2017-07,16.8848
19866,2017-07-14,2017,7,14,4,52,53513.0,1,Pays de la Loire,18.0,2017-07,16.8848
19867,2017-07-14,2017,7,14,4,53,42427.0,1,Bretagne,16.0,2017-07,16.8848
19868,2017-07-14,2017,7,14,4,75,91674.0,1,Nouvelle-Aquitaine,19.0,2017-07,16.8848
19869,2017-07-14,2017,7,14,4,76,84021.0,1,Occitanie,21.0,2017-07,16.8848
19870,2017-07-14,2017,7,14,4,84,145432.0,1,Auvergne-Rhône-Alpes,21.0,2017-07,16.8848
19871,2017-07-14,2017,7,14,4,93,102227.0,1,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19872,2017-07-15,2017,7,15,5,11,135357.0,0,Île-de-France,19.0,2017-07,16.8848
19873,2017-07-15,2017,7,15,5,24,37133.0,0,Centre-Val de Loire,18.0,2017-07,16.8848
19874,2017-07-15,2017,7,15,5,27,42923.0,0,Bourgogne-Franche-Comté,18.0,2017-07,16.8848
19875,2017-07-15,2017,7,15,5,28,57135.0,0,Normandie,17.0,2017-07,16.8848
19876,2017-07-15,2017,7,15,5,32,103628.0,0,Hauts-de-France,16.0,2017-07,16.8848
19877,2017-07-15,2017,7,15,5,44,92753.0,0,Grand Est,17.0,2017-07,16.8848
19878,2017-07-15,2017,7,15,5,52,52616.0,0,Pays de la Loire,19.0,2017-07,16.8848
19879,2017-07-15,2017,7,15,5,53,41967.0,0,Bretagne,16.0,2017-07,16.8848
19880,2017-07-15,2017,7,15,5,75,92788.0,0,Nouvelle-Aquitaine,19.0,2017-07,16.8848
19881,2017-07-15,2017,7,15,5,76,84499.0,0,Occitanie,22.0,2017-07,16.8848
19882,2017-07-15,2017,7,15,5,84,140114.0,0,Auvergne-Rhône-Alpes,20.0,2017-07,16.8848
19883,2017-07-15,2017,7,15,5,93,100660.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19884,2017-07-16,2017,7,16,6,11,132204.0,0,Île-de-France,23.0,2017-07,16.8848
19885,2017-07-16,2017,7,16,6,24,36048.0,0,Centre-Val de Loire,22.0,2017-07,16.8848
19886,2017-07-16,2017,7,16,6,27,41172.0,0,Bourgogne-Franche-Comté,21.0,2017-07,16.8848
19887,2017-07-16,2017,7,16,6,28,54649.0,0,Normandie,18.0,2017-07,16.8848
19888,2017-07-16,2017,7,16,6,32,100359.0,0,Hauts-de-France,18.0,2017-07,16.8848
19889,2017-07-16,2017,7,16,6,44,87460.0,0,Grand Est,20.0,2017-07,16.8848
19890,2017-07-16,2017,7,16,6,52,50297.0,0,Pays de la Loire,22.0,2017-07,16.8848
19891,2017-07-16,2017,7,16,6,53,39206.0,0,Bretagne,18.0,2017-07,16.8848
19892,2017-07-16,2017,7,16,6,75,91888.0,0,Nouvelle-Aquitaine,22.0,2017-07,16.8848
19893,2017-07-16,2017,7,16,6,76,82275.0,0,Occitanie,23.0,2017-07,16.8848
19894,2017-07-16,2017,7,16,6,84,135898.0,0,Auvergne-Rhône-Alpes,21.0,2017-07,16.8848
19895,2017-07-16,2017,7,16,6,93,96522.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19896,2017-07-17,2017,7,17,0,11,160162.0,0,Île-de-France,23.0,2017-07,16.8848
19897,2017-07-17,2017,7,17,0,24,45371.0,0,Centre-Val de Loire,24.0,2017-07,16.8848
19898,2017-07-17,2017,7,17,0,27,52113.0,0,Bourgogne-Franche-Comté,23.0,2017-07,16.8848
19899,2017-07-17,2017,7,17,0,28,64380.0,0,Normandie,19.0,2017-07,16.8848
19900,2017-07-17,2017,7,17,0,32,118940.0,0,Hauts-de-France,19.0,2017-07,16.8848
19901,2017-07-17,2017,7,17,0,44,111725.0,0,Grand Est,22.0,2017-07,16.8848
19902,2017-07-17,2017,7,17,0,52,66294.0,0,Pays de la Loire,24.0,2017-07,16.8848
19903,2017-07-17,2017,7,17,0,53,50940.0,0,Bretagne,20.0,2017-07,16.8848
19904,2017-07-17,2017,7,17,0,75,110910.0,0,Nouvelle-Aquitaine,25.0,2017-07,16.8848
19905,2017-07-17,2017,7,17,0,76,94189.0,0,Occitanie,23.0,2017-07,16.8848
19906,2017-07-17,2017,7,17,0,84,165319.0,0,Auvergne-Rhône-Alpes,23.0,2017-07,16.8848
19907,2017-07-17,2017,7,17,0,93,105109.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19908,2017-07-18,2017,7,18,1,11,168263.0,0,Île-de-France,26.0,2017-07,16.8848
19909,2017-07-18,2017,7,18,1,24,47639.0,0,Centre-Val de Loire,26.0,2017-07,16.8848
19910,2017-07-18,2017,7,18,1,27,55852.0,0,Bourgogne-Franche-Comté,23.0,2017-07,16.8848
19911,2017-07-18,2017,7,18,1,28,66166.0,0,Normandie,22.0,2017-07,16.8848
19912,2017-07-18,2017,7,18,1,32,123869.0,0,Hauts-de-France,23.0,2017-07,16.8848
19913,2017-07-18,2017,7,18,1,44,117611.0,0,Grand Est,24.0,2017-07,16.8848
19914,2017-07-18,2017,7,18,1,52,69488.0,0,Pays de la Loire,26.0,2017-07,16.8848
19915,2017-07-18,2017,7,18,1,53,52941.0,0,Bretagne,21.0,2017-07,16.8848
19916,2017-07-18,2017,7,18,1,75,114246.0,0,Nouvelle-Aquitaine,26.0,2017-07,16.8848
19917,2017-07-18,2017,7,18,1,76,96692.0,0,Occitanie,24.0,2017-07,16.8848
19918,2017-07-18,2017,7,18,1,84,172159.0,0,Auvergne-Rhône-Alpes,24.0,2017-07,16.8848
19919,2017-07-18,2017,7,18,1,93,107142.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19920,2017-07-19,2017,7,19,2,11,168183.0,0,Île-de-France,24.0,2017-07,16.8848
19921,2017-07-19,2017,7,19,2,24,47675.0,0,Centre-Val de Loire,23.0,2017-07,16.8848
19922,2017-07-19,2017,7,19,2,27,56143.0,0,Bourgogne-Franche-Comté,27.0,2017-07,16.8848
19923,2017-07-19,2017,7,19,2,28,65896.0,0,Normandie,20.0,2017-07,16.8848
19924,2017-07-19,2017,7,19,2,32,126318.0,0,Hauts-de-France,24.0,2017-07,16.8848
19925,2017-07-19,2017,7,19,2,44,120116.0,0,Grand Est,25.0,2017-07,16.8848
19926,2017-07-19,2017,7,19,2,52,68071.0,0,Pays de la Loire,20.0,2017-07,16.8848
19927,2017-07-19,2017,7,19,2,53,52911.0,0,Bretagne,18.0,2017-07,16.8848
19928,2017-07-19,2017,7,19,2,75,110475.0,0,Nouvelle-Aquitaine,21.0,2017-07,16.8848
19929,2017-07-19,2017,7,19,2,76,95668.0,0,Occitanie,22.0,2017-07,16.8848
19930,2017-07-19,2017,7,19,2,84,171640.0,0,Auvergne-Rhône-Alpes,23.0,2017-07,16.8848
19931,2017-07-19,2017,7,19,2,93,107014.0,0,Provence-Alpes-Côte d'Azur,23.0,2017-07,16.8848
19932,2017-07-20,2017,7,20,3,11,158380.0,0,Île-de-France,19.0,2017-07,16.8848
19933,2017-07-20,2017,7,20,3,24,45129.0,0,Centre-Val de Loire,19.0,2017-07,16.8848
19934,2017-07-20,2017,7,20,3,27,54669.0,0,Bourgogne-Franche-Comté,20.0,2017-07,16.8848
19935,2017-07-20,2017,7,20,3,28,65040.0,0,Normandie,16.0,2017-07,16.8848
19936,2017-07-20,2017,7,20,3,32,124670.0,0,Hauts-de-France,18.0,2017-07,16.8848
19937,2017-07-20,2017,7,20,3,44,118782.0,0,Grand Est,21.0,2017-07,16.8848
19938,2017-07-20,2017,7,20,3,52,66206.0,0,Pays de la Loire,17.0,2017-07,16.8848
19939,2017-07-20,2017,7,20,3,53,51914.0,0,Bretagne,16.0,2017-07,16.8848
19940,2017-07-20,2017,7,20,3,75,107510.0,0,Nouvelle-Aquitaine,18.0,2017-07,16.8848
19941,2017-07-20,2017,7,20,3,76,91847.0,0,Occitanie,19.0,2017-07,16.8848
19942,2017-07-20,2017,7,20,3,84,170491.0,0,Auvergne-Rhône-Alpes,21.0,2017-07,16.8848
19943,2017-07-20,2017,7,20,3,93,106584.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
19944,2017-07-21,2017,7,21,4,11,154029.0,0,Île-de-France,19.0,2017-07,16.8848
19945,2017-07-21,2017,7,21,4,24,44740.0,0,Centre-Val de Loire,18.0,2017-07,16.8848
19946,2017-07-21,2017,7,21,4,27,53304.0,0,Bourgogne-Franche-Comté,20.0,2017-07,16.8848
19947,2017-07-21,2017,7,21,4,28,63828.0,0,Normandie,16.0,2017-07,16.8848
19948,2017-07-21,2017,7,21,4,32,121814.0,0,Hauts-de-France,18.0,2017-07,16.8848
19949,2017-07-21,2017,7,21,4,44,115175.0,0,Grand Est,20.0,2017-07,16.8848
19950,2017-07-21,2017,7,21,4,52,64882.0,0,Pays de la Loire,16.0,2017-07,16.8848
19951,2017-07-21,2017,7,21,4,53,51937.0,0,Bretagne,15.0,2017-07,16.8848
19952,2017-07-21,2017,7,21,4,75,104714.0,0,Nouvelle-Aquitaine,17.0,2017-07,16.8848
19953,2017-07-21,2017,7,21,4,76,90079.0,0,Occitanie,19.0,2017-07,16.8848
19954,2017-07-21,2017,7,21,4,84,165925.0,0,Auvergne-Rhône-Alpes,20.0,2017-07,16.8848
19955,2017-07-21,2017,7,21,4,93,105206.0,0,Provence-Alpes-Côte d'Azur,23.0,2017-07,16.8848
19956,2017-07-22,2017,7,22,5,11,137562.0,0,Île-de-France,16.0,2017-07,16.8848
19957,2017-07-22,2017,7,22,5,24,39626.0,0,Centre-Val de Loire,17.0,2017-07,16.8848
19958,2017-07-22,2017,7,22,5,27,45572.0,0,Bourgogne-Franche-Comté,20.0,2017-07,16.8848
19959,2017-07-22,2017,7,22,5,28,57689.0,0,Normandie,15.0,2017-07,16.8848
19960,2017-07-22,2017,7,22,5,32,108426.0,0,Hauts-de-France,17.0,2017-07,16.8848
19961,2017-07-22,2017,7,22,5,44,100246.0,0,Grand Est,20.0,2017-07,16.8848
19962,2017-07-22,2017,7,22,5,52,53697.0,0,Pays de la Loire,16.0,2017-07,16.8848
19963,2017-07-22,2017,7,22,5,53,43558.0,0,Bretagne,14.0,2017-07,16.8848
19964,2017-07-22,2017,7,22,5,75,93540.0,0,Nouvelle-Aquitaine,17.0,2017-07,16.8848
19965,2017-07-22,2017,7,22,5,76,82482.0,0,Occitanie,20.0,2017-07,16.8848
19966,2017-07-22,2017,7,22,5,84,144235.0,0,Auvergne-Rhône-Alpes,20.0,2017-07,16.8848
19967,2017-07-22,2017,7,22,5,93,101971.0,0,Provence-Alpes-Côte d'Azur,23.0,2017-07,16.8848
19968,2017-07-23,2017,7,23,6,11,129184.0,0,Île-de-France,16.0,2017-07,16.8848
19969,2017-07-23,2017,7,23,6,24,36150.0,0,Centre-Val de Loire,17.0,2017-07,16.8848
19970,2017-07-23,2017,7,23,6,27,40991.0,0,Bourgogne-Franche-Comté,19.0,2017-07,16.8848
19971,2017-07-23,2017,7,23,6,28,54579.0,0,Normandie,15.0,2017-07,16.8848
19972,2017-07-23,2017,7,23,6,32,100841.0,0,Hauts-de-France,16.0,2017-07,16.8848
19973,2017-07-23,2017,7,23,6,44,89184.0,0,Grand Est,17.0,2017-07,16.8848
19974,2017-07-23,2017,7,23,6,52,49374.0,0,Pays de la Loire,15.0,2017-07,16.8848
19975,2017-07-23,2017,7,23,6,53,39932.0,0,Bretagne,14.0,2017-07,16.8848
19976,2017-07-23,2017,7,23,6,75,87310.0,0,Nouvelle-Aquitaine,18.0,2017-07,16.8848
19977,2017-07-23,2017,7,23,6,76,77710.0,0,Occitanie,20.0,2017-07,16.8848
19978,2017-07-23,2017,7,23,6,84,134539.0,0,Auvergne-Rhône-Alpes,20.0,2017-07,16.8848
19979,2017-07-23,2017,7,23,6,93,98967.0,0,Provence-Alpes-Côte d'Azur,24.0,2017-07,16.8848
